created_at,id_str,full_text,username
Wed Dec 06 02:41:59 +0000 2023,1732228864599003145,@kukeKIKEkoke @gara_nam 1. Beli alutsista ga kaya beli honda beat esaf yg sekarang bayar besok nyampe barangnya 2. Geopolitik LCS lagi ga baik2 saja 3. Anggaran pertahan kita jauh dari best practice 2% GDP 4. Indonesia IFV taon 50an masih dipakai. Itu besinya dicolek kanon 20 mm juga bolong kali 😭,buletbuletkecil
Fri Dec 29 04:08:27 +0000 2023,1740585547356397983,@MasMasBiassaa tumben suzuki blom kliatan iklannya  kaya jaman pas esaf honda kemaren wkwkwk,bingunguserpada
Wed Dec 20 09:20:49 +0000 2023,1737402666647745011,@Adrianussatrio Responnya kayak Honda kasus eSAF kemaren 🙄,massJaaay
Thu Dec 28 21:46:17 +0000 2023,1740489372070510831,@SelebtwitMobil Rangka esaf bengkok aja tetep laku tuh motor Honda  Astra magic,ario_wjcakson
Thu Nov 02 06:45:34 +0000 2023,1719968979689845189,@kegblgnunfaedh Honda yg turun sales penjualan akibat esaf bisa tersenyum puas hahahahahahaahahahaha  Ada aroma-aroma gurih2 enyoy rangkaberkarat,AjatSdet
Fri Nov 03 10:33:02 +0000 2023,1720388611642941502,@rakhmat_mulyana @Adrianussatrio Rangka esaf itu sebenernya aman2 aja kok dipakai dan digunakan. Selama pemakaian dengan normal dan pengecekan berkala. Toh saya selama ini pakai honda scoopy rangka esaf masih aman terkendali.,laconsayrichell
Mon Nov 20 14:30:41 +0000 2023,1726609010101801293,@sarkusme @Pai_C1 Emang mas nya liat langsung kalo disitu yang crash motor honda berangka esaf.. Yang betul lah kalo kasih informasi. Heran  apa2 dikantin sama rangka esaf,CahGemblung00
Sat Nov 11 06:05:59 +0000 2023,1723220507661873630,@ezmpat bjir itu dengkul apa rangka esaf honda beat? :(,cakeylyn
Mon Dec 04 16:50:10 +0000 2023,1731717540790042813,@xabikali @likeuthemost Emang rangka esaf seringkih itu yah  situ emang punya motor honda atau emang pernah lihat langsung rangka yang patah. Demen banget perasaan ngegiring opini supaya pada takut beli motor honda. Heran,laconsayrichell
Fri Dec 29 00:53:16 +0000 2023,1740536428407423159,@MasMasBiassaa @paketmalam5 honda rangka esaf aja tetep laku  pemerintah ga berani nyuruh recall,in_makiy
Mon Dec 04 16:45:42 +0000 2023,1731716418457219170,@SyarifuddinAziz @gpcorner Anda engineer yah  sampai tau kalo honda rc pakai rangka esaf. Jangan sok tau lah kalo emang gak ngerti apa2,manantan24
Mon Nov 13 12:50:09 +0000 2023,1724046996875706615,@ananggg_tn @Radityo_utomo Honda setelah ada rangka esaf. Yah banyak orang-orang yang termakan isu. Atau orang yang suka menyebarkan isu serampangan yang membuat gemoar dan viral di khalayak. Hehehe,laconsayrichell
Wed Dec 13 14:13:08 +0000 2023,1734939512680460498,@convomf Orang2 masih tertanam honda ya dibenaknya  rangka esaf yg bermasalah di motor2 keluaran terbaru menguap begitu saja tanpa pertanggung jawaban dari produsen 😅,Muiz_Shiddiq
Tue Oct 31 09:53:01 +0000 2023,1719291376658207104,@afiiitz10 @welovehonda yaelahhh  update bangg  jangan cuma nongki nungguin honda posting trus hujat  KNKT dah jelasin klo esaf dan rangkanya dah aman,Patyur191765
Sat Dec 16 12:46:17 +0000 2023,1736004821722058992,@tanyarlfes Honda  yamaha agak rendah dudukannya kurang suka Cari rangka nya yang ga esaf aja kalo mo pilih honda tuh,nnszzhr26
Mon Nov 13 12:05:07 +0000 2023,1724035664029810726,Sayang sekali kalo ahm malah terkesan tutup mata dengan banyaknya masalah di rangka esaf karena bisa jadi ini awal mula beralihnya para pengguna produk honda atau ahm ke merk kompetitor,romanticanxiety
Sun Nov 05 05:41:54 +0000 2023,1721040118616822227,@semuamau_ @undipmenfess Masalahnya kan malo Vario rangka esaf diyakini secara factory dia cacat dan jangkauannya masif  dlm kasus ini honda brio yang jarang ada kasus defect. Tapi kembali lagi  musibah gaada yang tau,ini_Rams
Mon Dec 04 16:51:17 +0000 2023,1731717822387273939,@xabikali @likeuthemost Kalo emang gak punya motor honda nya  atau gak pernah lihat langsung motor berangka esaf patah mending gak usah banyak bacot deh  kasihan tau orang-orang pada kemakan isu serampangan kayak begini.,kanika_panda
Wed Dec 13 08:29:40 +0000 2023,1734853078741078468,@convomf kekurangan Honda terbaru rangka esaf sering ada masalah patah cmiww,DimasRiatiibu
Thu Nov 02 10:30:17 +0000 2023,1720025530647671124,@Jember_Network Hayuu berfikir secara jernih dan kritis. Jangan mau termakan isu kacangan yang sama sekali gak bisa dimakan. Rangka esaf selama pemakaian secara normal dan safety. Pasti kuat. Motor saya honda beat  Alhamdulillah. Gak ada tuh gana gini. Sing penting yakin. Hehe,anabelle_shir
Wed Dec 20 13:53:43 +0000 2023,1737471343996686386,@tanyarlfes Skip ajalah kalo buat 2 motor ini  mending beat langsiran 2016-2019. Kalo mau sabar nunggu awal tahun sih rumornya honda mau ngeluarin motor type baru (siapa tau rangkanya gk esaf),pelepasdahag4
Tue Oct 31 23:12:49 +0000 2023,1719492649860972676,Viral Rangka eSAF Keropos Bikin Harga Honda BeAT Bekas Turun Drastis  Pedagang Motor Sampai Sebut Ogah Jual https://t.co/OgM6h3XnGo,RagamIndones1a
Thu Dec 07 09:14:02 +0000 2023,1732689918126965207,@MasMasBiassaa Utk motor honda kualitas material bnyak yg bilang sngat mnurun  trbukti kasus esaf  mesin n vbelt jga cepet nyervis. Nah utk mobil kualitas gmna om..,KoplakID4
Sat Nov 11 03:13:30 +0000 2023,1723177099576701423,@keuangannews_id Ini ibarat pabrikan astra honda  bongkar penyebab rangka esaf tidak kuat dan gampang keropos..,dinoridgid
Sat Dec 09 04:57:09 +0000 2023,1733350045154787385,@ezzavan6 ntah di FB atau di Twitter ternyata driver/PENYEFONK honda (mobil) sama aja ya kakunya  sense of humor nya setipis rangka ESAF,Benikurniawan04
Wed Dec 13 05:43:23 +0000 2023,1734811233042481416,@convomf Kalau boleh saran sih mending yamaha gear  mirip mirip beat dengan harga yg mirip juga  bedanya ada colokan listrik nya. Soalnya udah hopeless sama honda perkara esaf kemarin wkwkwk,davisdaniyar
Wed Nov 15 10:04:31 +0000 2023,1724730087030108178,@kusakabeshinra_ @neohistoria_id Terlalu sepele dan menganggap sebelah mata dengan rakyat Indonesia...  mirip kasus Sari Roti 212 Dan Astra Honda Motor rangka ESAF,jamesostec
Sun Nov 12 17:35:20 +0000 2023,1723756377691287681,@SoftWarNews Mungkin rangkanya rangka esaf ala honda brekekekkekek,mata_indigo
Sun Nov 05 03:36:09 +0000 2023,1721008475059490937,@Gaguk12439416 Baik Kak  sebagai informasi eSAF (enhanced Smart Architecture Frame) dari Honda yang pertama kali digunakan untuk kendaraan roda dua di Indonesia. Strukturnya dikembangkan untuk meningkatkan stabilitas handling  sehingga sepeda motor mudah dikendarai  waktu pakai dan daya tahan…,AstraHondaCare
Fri Dec 22 08:10:35 +0000 2023,1738109768437493939,Bukan Rangka eSAF  Honda EM1 e: Kuat Angkut Beban 180 Kg? #uzoneID #mobil #motor https://t.co/WD1tKsQSRO,uzoneindonesia
Tue Oct 31 08:24:27 +0000 2023,1719269087451447665,Salam satu hati 🥰  Resmi! Garansi Baru untuk Rangka Honda jadi 5 tahun 😊  Mulai hari ini buat Brosis yg beli motor Honda otomatis dapet garansi baru rangka 5 tahun gak pake batas jarak tempuh atau kilometer Brosis 😎  Garansi ini berlaku buat semua tipe motor Skutik ✅ Sport ✅ https://t.co/q8IAEbT5C0,hondasuryamotor
Tue Oct 31 08:07:46 +0000 2023,1719264886621126724,Resmi! Garansi Baru untuk Rangka Honda jadi 5 tahun  Mulai hari ini buat Brosis yg beli motor Honda otomatis dapet garansi baru rangka 5 tahun gak pake batas jarak tempuh/kilometer  Garansi ini berlaku buat semua tipe Skutik ✅ Sport ✅ Cub ✅ CBU &amp; Big Bike ✅ Motor listrik ✅ https://t.co/bFWMxZlKK9,fajarmandiri_
Thu Nov 09 08:34:05 +0000 2023,1722533001509351498,Ini yang bikin makin yakin beli motor Honda baru. Selain tampilan dan fitur yang kekinian  sekarang ada Garansi rangka 5 tahun untuk semua tipe motor Honda. . #TerimakasihSelaluBersamaHonda #TetapSatuHati https://t.co/PucPCwKs8n,nazar_khan1112
Sun Nov 26 13:47:15 +0000 2023,1728772405760508385,kampanye Astra Motor Pontianak untuk sepeda motor Honda  yang kini memberikan garansi 5 tahun untuk rangka di semua produk sepeda motor Honda (@honda_kalbar). https://t.co/D3gkDGqFbk,Meta80ki
Mon Nov 13 03:20:56 +0000 2023,1723903747934368153,CAPTION:  RESMI! Honda memberikan Garansi Baru Rangka 5 tahun untuk semua sepeda motor  Honda sebagai komitmen jaminan kualitas produk dan kenyamanan konsumen.  Buat Kamu yang beli motor Honda otomatis dapet garansi  baru rangka 5 tahun gak pake batas jarak tempuh atau kilometer. https://t.co/kIFmtoyqnM,sms_honda
Wed Nov 01 03:04:58 +0000 2023,1719551076196925560,RESMI! Honda memberikan Garansi Baru Rangka 5 tahun untuk semua sepeda motor  Honda sebagai komitmen jaminan kualitas produk dan kenyamanan konsumen. Buat Kamu yang beli motor Honda otomatis dapet garansi  baru rangka 5 tahun gak pake batas jarak tempuh atau kilometer.  Satu Hati https://t.co/BaCxYw2l6s,nazar_khan1112
Mon Dec 11 07:52:47 +0000 2023,1734119019245166887,Baru x ini liat motor honda supra x patah. Berarti bener ya rangka honda ga bagus? Gimana ni @hondaisme ? #honda  #hondasupra  #hondapatah  #rangkahonda #motorpatah https://t.co/oarvgQehiQ,SelvyTantra
Fri Nov 24 06:40:25 +0000 2023,1727940216995148026,Hidup lagi capek-capeknya sekarang Honda sudah ga garansi rangka 1th lagi ❌😥 Loh kok gitu?  ** FYI : Sejak Oktober 2023 lalu AHM sudah upgrade untuk semua transaksi motor Honda garansi rangka jadi 5th lohh ✅✅  Mau tanya info seputar motor Honda? Inbox langsung ya BroSis! https://t.co/Wri6lQ2wn8,asiasurya
Tue Oct 31 03:10:51 +0000 2023,1719190167477710981,Honda memberikan Garansi Baru Rangka 5 tahun untuk semua sepeda motor Honda sebagai komitmen jaminan kualitas produk dan kenyamanan konsumen. #GaransiRangka5Tahun https://t.co/L5oQhrpA2h,nazar_khan1112
Wed Nov 15 04:27:47 +0000 2023,1724645346108948586,PT Astra Honda Motor Hadirkan New Honda Scoopy yang Bergaransi Rangka 5 Tahun https://t.co/thG5z20Y1B,RiaupagiSurya
Sat Nov 04 05:15:00 +0000 2023,1720670960901292243,Honda menyusul Yamaha yang telah memberikan garansi 5 tahun untuk rangka motor yang dijual di Indonesia. Ada perbedaan syarat dari kedua pabrikan terkait pemberian garansi. https://t.co/Mj5KUcJB9p #Infografis #CNNIndonesia https://t.co/tClek5MmwS,CNNIndonesia
Mon Nov 06 05:13:46 +0000 2023,1721395428309270880,Macz Man  Suppporter PSM Makassar Kibarkan Spanduk Honda Garansi Rangka 5 Tahun saat Laga Kontra Persija  https://t.co/L7BsP8my25 https://t.co/Ft8lFW83oB,Indonesiatren_
Mon Nov 13 10:00:02 +0000 2023,1724004183601500287,Rangka motor Honda kini garansi 5 tahun  berlaku buat yang beli mulai tanggal segini      https://t.co/iRRbtzWN1D   #PakeMomotor #JelasAman https://t.co/zjuFELaEnn,momotorid
Tue Nov 14 04:34:58 +0000 2023,1724284767305441584,Sudah tahu dong kalau Garansi Baru untuk Rangka Honda jadi 5 tahun?😊  Sekarang  Brosis yg beli motor Honda otomatis dapet garansi baru rangka 5 tahun gak pake batas jarak tempuh atau kilometer Brosis 😎  Garansi ini berlaku buat semua tipe motor Skutik ✅ Sport ✅ Cub ✅ CBU &amp;… https://t.co/CvynwkIdsv,HondaJagoanku
Wed Nov 01 08:10:26 +0000 2023,1719627947030798497,Pamerkan Rangka Baru! Honda Luncurkan New Honda Beat 150 2023 Di Indonesia Gantikan Vario 150! https://t.co/6rXnEghQYC lewat @Otoinfo.id,aabbyyyi
Sat Nov 04 11:25:14 +0000 2023,1720764136152539161,Pamerkan Rangka Baru! Honda Luncurkan New Honda Beat 150 2023 Di Indonesia Gantikan Vario 150! https://t.co/7w6sypiJSq via @Otoinfo.id,suji_muhammad
Mon Nov 06 02:50:56 +0000 2023,1721359481601429625,U888 ih p0p09urt¹759op000007tk6t66y677p to 86tPamerkan Rangka Baru! Honda Luncurkan New Honda Beat 150 2023 Di Indonesia Gantikan Vario 150! https://t.co/YJ4OiFChNU lewat @Otoinfo.id,GalihArdiansah7
Sat Dec 16 18:21:09 +0000 2023,1736089091924742285,5 Tahun Garansi Bukti Rangka Motor Honda Gak Kaleng-Kaleng https://t.co/Kfe8rraOs9,KapuasPost
Tue Dec 12 22:20:50 +0000 2023,1734699861113729137,AHM beri garansi rangka motor Honda hingga 5 tahun tanpa batas jarak dan kategori.  https://t.co/jUll3eYkFz,Jember_Network
Mon Dec 04 08:33:28 +0000 2023,1731592543832612934,@playyydate Yaela jgn honda. Rangka nya rapuh,White4lv
Sun Nov 12 14:40:11 +0000 2023,1723712297036861489,Superhero Ikut Ramaikan Garansi Rangka 5 Tahun Sepeda Motor Honda https://t.co/myg08jgm6f https://t.co/Gn0t6pxNgT,LintasTerkini
Fri Dec 22 03:15:47 +0000 2023,1738035577336029540,Baterai Honda EM1 e: Cuma Digaransi 2 Tahun  Rangka 5 Tahun https://t.co/W5P9d3jzr6,CNNIndonesia
Tue Dec 12 10:28:10 +0000 2023,1734520513240920437,Kabar Baik bagi Pecinta Motor Honda  Sekarang AHM berikan garansi rangka 5 tahun untuk semua jenis motor honda tanpa kecuali. _ Baca selengkapnya: https://t.co/EyfM7ywTji _ #motorhonda #aham #promedia #honda https://t.co/CjPyHzNL4T,MasagiPedia
Mon Nov 06 07:45:57 +0000 2023,1721433727191175467,Waduh!!  Inovasi Terbaru dari Ahm Astra Honda Motor: Keren Warna Baru Scoopy 2023 dan Garansi Rangka 5 Tahun.. https://t.co/h2fbKXs8Qp   #AHM #honda #Hamas #Scoopy,metro_selebes
Tue Dec 05 12:33:18 +0000 2023,1732015287413948682,Tanpa batas jarak tempuh  AHM perpanjang garansi rangka sepeda motor Honda hingga 5 tahun - Jakarta Insider https://t.co/mv37Joqi9H,KasanMulyono
Tue Oct 31 10:27:34 +0000 2023,1719300069999186369,Resmi! Garansi Baru untuk Rangka Honda jadi 5 tahun 😊  Untuk seluruh konsumen yg beli sepeda motor Honda mulai tanggal 25 Oktober 2023  otomatis dapet garansi baru rangka 5 tahun.   #BersamaHonda.  #HondaIstimewa #AstraMotorYogyakarta #Garansi5Tahun #SatuHATI https://t.co/wREVfVpo5p,radarjogja
Tue Nov 28 10:52:36 +0000 2023,1729453229149446509,honda beat rangka krispy,siii_ulin
Tue Nov 28 15:09:24 +0000 2023,1729517857699188903,pasang swing arm suzuki thunder 125 di rangka honda megapro https://t.co/2aCyEfcO0J lewat @YouTube,babanbaelah1
Mon Dec 18 16:56:27 +0000 2023,1736792552857383395,Bangke!!! Itu badan apa rangka Honda jirrr wkwkwk,WitjaksonoAryo
Fri Dec 22 04:57:08 +0000 2023,1738061082387001541,Garansi Baterai Motor Listrik Honda EM1 e: Berlaku 3 Tahun  Rangka 5 Tahun https://t.co/52Bh9RCWMQ #Ramadan https://t.co/6UWSxPmXaZ,VIVAcoid
Wed Dec 13 17:01:23 +0000 2023,1734981854166667288,@_vermell Pasti pake rangka Honda,pitchang__
Thu Nov 23 13:17:58 +0000 2023,1727677873950187901,@Jateng_Twit @sosmedkeras Honda rangka esap,donjuan02120
Mon Nov 13 04:25:21 +0000 2023,1723919959594578424,Honda semakin menunjukkan komitmennya kepada para penggemar setianya! Dengan garansi rangka 5 tahun untuk semua sepeda motor Honda  kamu dapat merasakan keamanan dan kualitas terbaik. Jangan lewatkan kesempatan untuk bergabung dengan komunitas cosplay,HadiPrasod55
Tue Dec 05 05:30:23 +0000 2023,1731908856882647540,@iindrawati_ Apa aja oke asal jangan Honda. *Ngeri rangka patah* 😅,kapeisme
Sat Nov 18 02:44:22 +0000 2023,1725706484372422733,Bukti klo rangka Honda Vario stabil,beaglejumper
Mon Nov 13 12:32:12 +0000 2023,1724042478419104110,Berkibar dengan bangga untuk melayani semua konsumen Honda.  Garansi Rangka 5 Tahun untuk semua tipe motor Honda berkibar di tribun penonton final basket Honda DBL D.I.Yogyakarta Series 2023.  #HondaIstimewaID #AstraMotorYogyakarta #HondaDBL #Garansi5Tahun #BersamaHonda #SatuHATI https://t.co/5J79htp4tA,radarjogja
Tue Dec 26 06:35:53 +0000 2023,1739535485394157655,Salam satu hati...  Brand Sepeda Motor Paling disukai Masyarakat Indonesia ??  Menurut survey dari @jakpatapp Sepeda Motor yang paling disukai masyarakat Indonesia Pastinya Motor Honda BroSis...  Jadi ga usah ragu lagi.. 5 Tahun Garansi Rangka BroSis... https://t.co/ADj3HwB371,hondasuryamotor
Fri Dec 01 22:21:02 +0000 2023,1730713643950690472,@basaillive lah supra menepis rangka patah jadinya...honda laris lagi kalo begini,Widodoknadiva
Thu Dec 21 17:30:48 +0000 2023,1737888363221516597,Daihatsu dengan (DNGA) lagi ada kasus rangka mirip2 Honda dengan e-safnya kah?  Real nanya ini 🙏,filcadet
Mon Dec 04 06:26:26 +0000 2023,1731560572985201120,@yeayaysir iku masalah rangka honda  akeh kasuse wesan,tegaribraa
Thu Dec 21 15:43:58 +0000 2023,1737861474704670989,@txtfrombrand YLKI masalah rangka honda gimanaaa  diem diem baeee,rrmdhnn
Fri Dec 29 00:10:32 +0000 2023,1740525670927839511,@andrideclev @SelebtwitMobil karena standar safety disini ga seketat negara lain. liat itu honda motor  rangka tipis bermasalah aja ngga dapet sanksi apa2 dari KNKT  apalagi ini roda 4  kecelakaan adalah takdir bukan salah produsen 🤭,rraaaafffff
Fri Dec 15 02:08:50 +0000 2023,1735482012713316400,Tanggapi Isu Rangka Keropos  Honda Hadirkan Jaminan 5 Tahun Tanpa Batas Jarak!  https://t.co/El3oXPRyXt,balipopuler
Fri Dec 15 02:08:59 +0000 2023,1735482053616148632,Tanggapi Isu Rangka Keropos  Honda Hadirkan Jaminan 5 Tahun Tanpa Batas Jarak!  https://t.co/k8AFKpsHQb,balilive2
Fri Nov 03 08:58:25 +0000 2023,1720364798691680609,Honda ADV160 Warna Baru  Garansi Rangka 5 Tahun https://t.co/bzt7R5YunO,CNNIndonesia
Thu Nov 16 13:40:37 +0000 2023,1725146858832458185,@readbyaugust Paling gak bisa soal rangka krupuknya honda ce😔🤚,ROUVOLUTI0N
Sun Dec 03 13:43:42 +0000 2023,1731308230385762311,@Yourgodmother13 @TheTheMithh @akuncentongbiru 🤣🤣 inget rangka honda jadinya,jesta_shezzar
Fri Dec 01 18:16:49 +0000 2023,1730652185330151559,@kangmas_adj Emang yah. Emang apa hubungannya radio mazda sama rangka honda?,CahGemblung00
Mon Nov 13 12:49:02 +0000 2023,1724046714490036514,@ananggg_tn @Radityo_utomo Itukan diatas ada penjelasannya kalo itu jadwal jeketi. Kok tiba2 dikaitin sama rangka honda. Hahaha,kanika_panda
Wed Dec 20 13:58:37 +0000 2023,1737472576673247443,@tanyarlfes Mending motor yamaha mio m3  mio gear atau suzuki addres bisa buat pertimbangan. karena motor entru honda masih ada isu rangka. Klo mo ttp honda mending vario.,yudhistiawan92
Wed Dec 27 23:08:07 +0000 2023,1740147575767117856,Perang Garansi Rangka 5 Tahun Yamaha dan Honda https://t.co/pPKlKtTpO0 #TempoOtomotif,tempodotco
Sat Dec 16 11:09:15 +0000 2023,1735980400609272085,@tanyarlfes bagus2 ajaa  beli ajaa  jangan lupa tanya ke sales ada garansi rangka ga? soalnya honda lagi rawan rangka berkarat dan patah,frostriley_
Wed Dec 20 07:01:02 +0000 2023,1737367488856518784,@tanyarlfes Nder jgn honda rangka esaff kalau mau beli yang under 2018 aja saran,susutradaraan
Wed Dec 20 22:36:15 +0000 2023,1737602842209210817,@tanyarlfes Jangan beli honda Rangka nyaa Masih Bosok. Beli yamaha atau suzuki aja,araka33
Fri Nov 24 04:45:47 +0000 2023,1727911367162880458,Sorry  fazio. Honda rangka nya ampas,medulaq
Wed Dec 06 12:50:12 +0000 2023,1732381926500225384,Komitmen AHM dalam Memberikan Jaminan Kualitas Sekarang Seluruh Motor Honda Garansi Rangka 5 Tahun Tanpa Ada Batasan Jarak Tempuh   https://t.co/Vca2i5E7Uj,strategi_id
Sat Nov 04 12:33:39 +0000 2023,1720781350314324470,@plasmasitrat @tanyakanrl Kayanya Honda memang udah mulai diboikot semenjak kasus rangka motor Honda yang patah waktu itu.,TERClPTA
Fri Dec 08 11:00:05 +0000 2023,1733078991068955026,@Rawjynt Jgm Honda rangka nya bermasalah,Dimas_PD22
Wed Dec 06 12:04:37 +0000 2023,1732370455254974586,Beri Jaminan Kualitas dan Kenyamanan Pada Konsumen  Seluruh Motor Honda Kini Miliki Garansi Rangka Hingga 5 Tahun Tanpa Batas Jarak Tempuh https://t.co/NBqX4BXNnX,metrojambi
Thu Dec 28 22:06:07 +0000 2023,1740494361614561597,Perasaan baru kmren ini keluar berita ttg Honda dgn rangka esaf-nya yg mudah patah.... Skr keluar berita ini... Padahal Honda  Toyota  Daihatsu adalah merk2 paling laku disini,invisiper
Sun Dec 10 06:50:15 +0000 2023,1733740896037056746,@0tk0il Rangka Honda pernah?,emptyflag
Mon Nov 06 10:52:00 +0000 2023,1721480545442623769,@sopir_idiot Ternyata ini hanya iklan honda  Bahwa rangka kita kuat,wyze_tw
Fri Nov 03 13:51:06 +0000 2023,1720438453752774996,"Suporter PSM Makassar Gaungkan Sepeda Motor Honda Garansi Rangka 5 Tahun di Stadion Gelora BJ Habibie: Suporter PSM Makassar  The Macz Man  mengibarkan spanduk besar bertuliskan Semua Sepeda… https://t.co/esV1wheUSj #Ekobis #suporterpsmmakassar #SepedamotorHondagaransirangka""",terkinidotid
Mon Nov 27 04:00:16 +0000 2023,1728987075872252086,@HondaPowersprts Rangka Honda di Indonesia  diduga jelek dan mudah patah Link https://t.co/oMhxKq6dAN,HenryJ4ck
Fri Dec 29 03:28:01 +0000 2023,1740575370594885885,@MasMasBiassaa Rangka ehsap di merk Honda,izkyfaizal
Thu Dec 28 00:34:22 +0000 2023,1740169284545040617,"@txtdarigajelas Motornya lagi merenung didalam akinya  Cape banget jadi honda dituduh rangka rapuh  padahal gw dah irit bensin sampe seret supaya yumen bisa beli skin""""",myhppylittlepil
